market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_ask,no_ask,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the **high temp in NYC** be 89-90° on Jul 3, 2025?",New York,2025-07-03,between,89,90,,39.00,64.00,2025-07-02 21:01:41,88,72,NO
"Will the **high temp in NYC** be 91-92° on Jul 3, 2025?",New York,2025-07-03,between,91,92,,16.00,86.00,2025-07-02 21:01:41,88,72,NO
"Will the **high temp in Philadelphia** be <86° on Jul 3, 2025?",Philadelphia,2025-07-03,less,,86,,4.00,100.00,2025-07-02 21:01:42,92,75,NO
"Will the **high temp in Philadelphia** be >93° on Jul 3, 2025?",Philadelphia,2025-07-03,greater,,93,,5.00,98.00,2025-07-02 21:01:42,92,75,NO
"Will the **high temp in Philadelphia** be 86-87° on Jul 3, 2025?",Philadelphia,2025-07-03,between,86,87,,8.00,99.00,2025-07-02 21:01:42,92,75,NO
"Will the **high temp in Philadelphia** be 88-89° on Jul 3, 2025?",Philadelphia,2025-07-03,between,88,89,,32.00,73.00,2025-07-02 21:01:42,92,75,NO
"Will the **high temp in Philadelphia** be 90-91° on Jul 3, 2025?",Philadelphia,2025-07-03,between,90,91,,43.00,63.00,2025-07-02 21:01:42,92,75,NO
"Will the **high temp in Philadelphia** be 92-93° on Jul 3, 2025?",Philadelphia,2025-07-03,between,92,93,,26.00,80.00,2025-07-02 21:01:42,92,75,YES
"Will the **high temp in Austin** be <91° on Jul 2, 2025?",Austin,2025-07-02,less,,91,,14.00,97.00,2025-07-01 21:01:28,94,73,NO
"Will the **high temp in Austin** be >98° on Jul 2, 2025?",Austin,2025-07-02,greater,,98,,3.00,98.00,2025-07-01 21:01:28,94,73,NO
"Will the **high temp in Austin** be 91-92° on Jul 2, 2025?",Austin,2025-07-02,between,91,92,,17.00,88.00,2025-07-01 21:01:28,94,73,NO
"Will the **high temp in Austin** be 93-94° on Jul 2, 2025?",Austin,2025-07-02,between,93,94,,48.00,60.00,2025-07-01 21:01:28,94,73,YES
"Will the **high temp in Austin** be 95-96° on Jul 2, 2025?",Austin,2025-07-02,between,95,96,,35.00,73.00,2025-07-01 21:01:28,94,73,NO
"Will the **high temp in Austin** be 97-98° on Jul 2, 2025?",Austin,2025-07-02,between,97,98,,11.00,90.00,2025-07-01 21:01:28,94,73,NO
"Will the high temp in Chicago be <88° on Jul 2, 2025?",Chicago,2025-07-02,less,,88,,4.00,97.00,2025-07-01 21:01:30,91,71,NO
"Will the high temp in Chicago be >95° on Jul 2, 2025?",Chicago,2025-07-02,greater,,95,,4.00,100.00,2025-07-01 21:01:30,91,71,NO
"Will the high temp in Chicago be 88-89° on Jul 2, 2025?",Chicago,2025-07-02,between,88,89,,24.00,77.00,2025-07-01 21:01:30,91,71,NO
"Will the high temp in Chicago be 90-91° on Jul 2, 2025?",Chicago,2025-07-02,between,90,91,,46.00,57.00,2025-07-01 21:01:30,91,71,YES
"Will the high temp in Chicago be 92-93° on Jul 2, 2025?",Chicago,2025-07-02,between,92,93,,26.00,79.00,2025-07-01 21:01:30,91,71,NO
"Will the high temp in Chicago be 94-95° on Jul 2, 2025?",Chicago,2025-07-02,between,94,95,,12.00,94.00,2025-07-01 21:01:30,91,71,NO
"Will the **high temp in Denver** be <89° on Jul 2, 2025?",Denver,2025-07-02,less,,89,,3.00,100.00,2025-07-01 21:01:27,92,56,NO
"Will the **high temp in Denver** be >96° on Jul 2, 2025?",Denver,2025-07-02,greater,,96,,3.00,98.00,2025-07-01 21:01:27,92,56,NO
"Will the **high temp in Denver** be 89-90° on Jul 2, 2025?",Denver,2025-07-02,between,89,90,,4.00,99.00,2025-07-01 21:01:27,92,56,NO
"Will the **high temp in Denver** be 91-92° on Jul 2, 2025?",Denver,2025-07-02,between,91,92,,9.00,95.00,2025-07-01 21:01:27,92,56,YES
"Will the **high temp in Denver** be 93-94° on Jul 2, 2025?",Denver,2025-07-02,between,93,94,,56.00,50.00,2025-07-01 21:01:27,92,56,NO
"Will the **high temp in Denver** be 95-96° on Jul 2, 2025?",Denver,2025-07-02,between,95,96,,38.00,65.00,2025-07-01 21:01:27,92,56,NO
"Will the **high temp in LA** be <68° on Jul 2, 2025?",Los Angeles,2025-07-02,less,,68,,1.00,100.00,2025-07-01 21:01:27,70,60,NO
"Will the **high temp in LA** be >75° on Jul 2, 2025?",Los Angeles,2025-07-02,greater,,75,,5.00,100.00,2025-07-01 21:01:27,70,60,NO
"Will the **high temp in LA** be 68-69° on Jul 2, 2025?",Los Angeles,2025-07-02,between,68,69,,32.00,69.00,2025-07-01 21:01:27,70,60,NO
"Will the **high temp in LA** be 70-71° on Jul 2, 2025?",Los Angeles,2025-07-02,between,70,71,,53.00,51.00,2025-07-01 21:01:27,70,60,YES
"Will the **high temp in LA** be 72-73° on Jul 2, 2025?",Los Angeles,2025-07-02,between,72,73,,19.00,84.00,2025-07-01 21:01:27,70,60,NO
"Will the **high temp in LA** be 74-75° on Jul 2, 2025?",Los Angeles,2025-07-02,between,74,75,,4.00,100.00,2025-07-01 21:01:27,70,60,NO
"Will the **high temp in Miami** be <84° on Jul 2, 2025?",Miami,2025-07-02,less,,84,,1.00,100.00,2025-07-01 21:01:29,89,76,NO
"Will the **high temp in Miami** be >91° on Jul 2, 2025?",Miami,2025-07-02,greater,,91,,4.00,100.00,2025-07-01 21:01:29,89,76,NO
"Will the **high temp in Miami** be 84-85° on Jul 2, 2025?",Miami,2025-07-02,between,84,85,,3.00,98.00,2025-07-01 21:01:29,89,76,NO
"Will the **high temp in Miami** be 86-87° on Jul 2, 2025?",Miami,2025-07-02,between,86,87,,25.00,76.00,2025-07-01 21:01:29,89,76,NO
"Will the **high temp in Miami** be 88-89° on Jul 2, 2025?",Miami,2025-07-02,between,88,89,,53.00,51.00,2025-07-01 21:01:29,89,76,YES
"Will the **high temp in Miami** be 90-91° on Jul 2, 2025?",Miami,2025-07-02,between,90,91,,28.00,73.00,2025-07-01 21:01:29,89,76,NO
"Will the **high temp in NYC** be <79° on Jul 2, 2025?",New York,2025-07-02,less,,79,,4.00,99.00,2025-07-01 21:01:28,84,71,NO
"Will the **high temp in NYC** be >86° on Jul 2, 2025?",New York,2025-07-02,greater,,86,,9.00,95.00,2025-07-01 21:01:28,84,71,NO
"Will the **high temp in NYC** be 79-80° on Jul 2, 2025?",New York,2025-07-02,between,79,80,,10.00,94.00,2025-07-01 21:01:28,84,71,NO
"Will the **high temp in NYC** be 81-82° on Jul 2, 2025?",New York,2025-07-02,between,81,82,,23.00,80.00,2025-07-01 21:01:28,84,71,NO
"Will the **high temp in NYC** be 83-84° on Jul 2, 2025?",New York,2025-07-02,between,83,84,,46.00,58.00,2025-07-01 21:01:28,84,71,YES
"Will the **high temp in NYC** be 85-86° on Jul 2, 2025?",New York,2025-07-02,between,85,86,,24.00,80.00,2025-07-01 21:01:28,84,71,NO
"Will the **high temp in Philadelphia** be <79° on Jul 2, 2025?",Philadelphia,2025-07-02,less,,79,,1.00,100.00,2025-07-01 21:01:29,87,72,NO
"Will the **high temp in Philadelphia** be >86° on Jul 2, 2025?",Philadelphia,2025-07-02,greater,,86,,19.00,97.00,2025-07-01 21:01:29,87,72,NO
"Will the **high temp in Philadelphia** be 79-80° on Jul 2, 2025?",Philadelphia,2025-07-02,between,79,80,,13.00,100.00,2025-07-01 21:01:29,87,72,NO
"Will the **high temp in Philadelphia** be 81-82° on Jul 2, 2025?",Philadelphia,2025-07-02,between,81,82,,30.00,91.00,2025-07-01 21:01:29,87,72,NO
"Will the **high temp in Philadelphia** be 83-84° on Jul 2, 2025?",Philadelphia,2025-07-02,between,83,84,,53.00,80.00,2025-07-01 21:01:29,87,72,NO
"Will the **high temp in Philadelphia** be 85-86° on Jul 2, 2025?",Philadelphia,2025-07-02,between,85,86,,25.00,85.00,2025-07-01 21:01:29,87,72,NO
"Will the **high temp in Austin** be <93° on Jul 1, 2025?",Austin,2025-07-01,less,,93,,3.00,99.00,2025-06-30 21:01:38,93,71,NO
"Will the **high temp in Austin** be >100° on Jul 1, 2025?",Austin,2025-07-01,greater,,100,,4.00,100.00,2025-06-30 21:01:38,93,71,NO
"Will the **high temp in Austin** be 93-94° on Jul 1, 2025?",Austin,2025-07-01,between,93,94,,16.00,88.00,2025-06-30 21:01:38,93,71,YES
"Will the **high temp in Austin** be 95-96° on Jul 1, 2025?",Austin,2025-07-01,between,95,96,,52.00,54.00,2025-06-30 21:01:38,93,71,NO
"Will the **high temp in Austin** be 97-98° on Jul 1, 2025?",Austin,2025-07-01,between,97,98,,37.00,68.00,2025-06-30 21:01:38,93,71,NO
"Will the **high temp in Austin** be 99-100° on Jul 1, 2025?",Austin,2025-07-01,between,99,100,,4.00,98.00,2025-06-30 21:01:38,93,71,NO
"Will the high temp in Chicago be <84° on Jul 1, 2025?",Chicago,2025-07-01,less,,84,,7.00,98.00,2025-06-30 21:01:40,87,70,NO
"Will the high temp in Chicago be >91° on Jul 1, 2025?",Chicago,2025-07-01,greater,,91,,7.00,100.00,2025-06-30 21:01:40,87,70,NO
"Will the high temp in Chicago be 84-85° on Jul 1, 2025?",Chicago,2025-07-01,between,84,85,,27.00,78.00,2025-06-30 21:01:40,87,70,NO
"Will the high temp in Chicago be 86-87° on Jul 1, 2025?",Chicago,2025-07-01,between,86,87,,35.00,69.00,2025-06-30 21:01:40,87,70,YES
"Will the high temp in Chicago be 88-89° on Jul 1, 2025?",Chicago,2025-07-01,between,88,89,,26.00,79.00,2025-06-30 21:01:40,87,70,NO
"Will the high temp in Chicago be 90-91° on Jul 1, 2025?",Chicago,2025-07-01,between,90,91,,13.00,92.00,2025-06-30 21:01:40,87,70,NO
"Will the **high temp in Denver** be <85° on Jul 1, 2025?",Denver,2025-07-01,less,,85,,5.00,100.00,2025-06-30 21:01:37,93,58,NO
"Will the **high temp in Denver** be >92° on Jul 1, 2025?",Denver,2025-07-01,greater,,92,,38.00,66.00,2025-06-30 21:01:37,93,58,NO
"Will the **high temp in Denver** be 85-86° on Jul 1, 2025?",Denver,2025-07-01,between,85,86,,4.00,100.00,2025-06-30 21:01:37,93,58,NO
"Will the **high temp in Denver** be 87-88° on Jul 1, 2025?",Denver,2025-07-01,between,87,88,,3.00,100.00,2025-06-30 21:01:37,93,58,NO
"Will the **high temp in Denver** be 89-90° on Jul 1, 2025?",Denver,2025-07-01,between,89,90,,28.00,79.00,2025-06-30 21:01:37,93,58,NO
"Will the **high temp in Denver** be 91-92° on Jul 1, 2025?",Denver,2025-07-01,between,91,92,,43.00,58.00,2025-06-30 21:01:37,93,58,NO
"Will the **high temp in LA** be <69° on Jul 1, 2025?",Los Angeles,2025-07-01,less,,69,,3.00,98.00,2025-06-30 21:01:37,70,61,NO
"Will the **high temp in LA** be >76° on Jul 1, 2025?",Los Angeles,2025-07-01,greater,,76,,5.00,99.00,2025-06-30 21:01:37,70,61,NO
"Will the **high temp in LA** be 69-70° on Jul 1, 2025?",Los Angeles,2025-07-01,between,69,70,,37.00,68.00,2025-06-30 21:01:37,70,61,YES
"Will the **high temp in LA** be 71-72° on Jul 1, 2025?",Los Angeles,2025-07-01,between,71,72,,53.00,48.00,2025-06-30 21:01:37,70,61,NO
"Will the **high temp in LA** be 73-74° on Jul 1, 2025?",Los Angeles,2025-07-01,between,73,74,,15.00,90.00,2025-06-30 21:01:37,70,61,NO
"Will the **high temp in LA** be 75-76° on Jul 1, 2025?",Los Angeles,2025-07-01,between,75,76,,5.00,100.00,2025-06-30 21:01:37,70,61,NO
"Will the **high temp in Miami** be <84° on Jul 1, 2025?",Miami,2025-07-01,less,,84,,2.00,100.00,2025-06-30 21:01:39,89,75,NO
"Will the **high temp in Miami** be >91° on Jul 1, 2025?",Miami,2025-07-01,greater,,91,,7.00,95.00,2025-06-30 21:01:39,89,75,NO
"Will the **high temp in Miami** be 84-85° on Jul 1, 2025?",Miami,2025-07-01,between,84,85,,3.00,100.00,2025-06-30 21:01:39,89,75,NO
"Will the **high temp in Miami** be 86-87° on Jul 1, 2025?",Miami,2025-07-01,between,86,87,,19.00,87.00,2025-06-30 21:01:39,89,75,NO
"Will the **high temp in Miami** be 88-89° on Jul 1, 2025?",Miami,2025-07-01,between,88,89,,46.00,57.00,2025-06-30 21:01:39,89,75,YES
"Will the **high temp in Miami** be 90-91° on Jul 1, 2025?",Miami,2025-07-01,between,90,91,,33.00,70.00,2025-06-30 21:01:39,89,75,NO
"Will the **high temp in NYC** be <84° on Jul 1, 2025?",New York,2025-07-01,less,,84,,6.00,98.00,2025-06-30 21:01:38,89,73,NO
"Will the **high temp in NYC** be >91° on Jul 1, 2025?",New York,2025-07-01,greater,,91,,4.00,99.00,2025-06-30 21:01:38,89,73,NO
"Will the **high temp in NYC** be 84-85° on Jul 1, 2025?",New York,2025-07-01,between,84,85,,18.00,83.00,2025-06-30 21:01:38,89,73,NO
"Will the **high temp in NYC** be 86-87° on Jul 1, 2025?",New York,2025-07-01,between,86,87,,36.00,65.00,2025-06-30 21:01:38,89,73,NO
"Will the **high temp in NYC** be 88-89° on Jul 1, 2025?",New York,2025-07-01,between,88,89,,40.00,64.00,2025-06-30 21:01:38,89,73,YES
"Will the **high temp in NYC** be 90-91° on Jul 1, 2025?",New York,2025-07-01,between,90,91,,14.00,91.00,2025-06-30 21:01:38,89,73,NO
"Will the **high temp in Philadelphia** be <86° on Jul 1, 2025?",Philadelphia,2025-07-01,less,,86,,3.00,100.00,2025-06-30 21:01:39,93,74,NO
"Will the **high temp in Philadelphia** be >93° on Jul 1, 2025?",Philadelphia,2025-07-01,greater,,93,,3.00,100.00,2025-06-30 21:01:39,93,74,NO
"Will the **high temp in Philadelphia** be 86-87° on Jul 1, 2025?",Philadelphia,2025-07-01,between,86,87,,7.00,97.00,2025-06-30 21:01:39,93,74,NO
"Will the **high temp in Philadelphia** be 88-89° on Jul 1, 2025?",Philadelphia,2025-07-01,between,88,89,,32.00,71.00,2025-06-30 21:01:39,93,74,NO
"Will the **high temp in Philadelphia** be 90-91° on Jul 1, 2025?",Philadelphia,2025-07-01,between,90,91,,46.00,58.00,2025-06-30 21:01:39,93,74,NO
"Will the **high temp in Philadelphia** be 92-93° on Jul 1, 2025?",Philadelphia,2025-07-01,between,92,93,,17.00,84.00,2025-06-30 21:01:39,93,74,YES
"Will the **high temp in Austin** be <92° on Jun 30, 2025?",Austin,2025-06-30,less,,92,,10.00,94.00,2025-06-29 21:01:11,86,72,NO
"Will the **high temp in Austin** be >99° on Jun 30, 2025?",Austin,2025-06-30,greater,,99,,5.00,100.00,2025-06-29 21:01:11,86,72,NO
"Will the **high temp in Austin** be 92-93° on Jun 30, 2025?",Austin,2025-06-30,between,92,93,,21.00,83.00,2025-06-29 21:01:11,86,72,NO
"Will the **high temp in Austin** be 94-95° on Jun 30, 2025?",Austin,2025-06-30,between,94,95,,45.00,61.00,2025-06-29 21:01:11,86,72,NO
"Will the **high temp in Austin** be 96-97° on Jun 30, 2025?",Austin,2025-06-30,between,96,97,,33.00,73.00,2025-06-29 21:01:11,86,72,NO
"Will the **high temp in Austin** be 98-99° on Jun 30, 2025?",Austin,2025-06-30,between,98,99,,4.00,98.00,2025-06-29 21:01:11,86,72,NO
"Will the high temp in Chicago be <84° on Jun 30, 2025?",Chicago,2025-06-30,less,,84,,6.00,100.00,2025-06-29 21:01:13,90,74,NO
"Will the high temp in Chicago be >91° on Jun 30, 2025?",Chicago,2025-06-30,greater,,91,,9.00,92.00,2025-06-29 21:01:13,90,74,NO
"Will the high temp in Chicago be 84-85° on Jun 30, 2025?",Chicago,2025-06-30,between,84,85,,11.00,95.00,2025-06-29 21:01:13,90,74,NO
"Will the high temp in Chicago be 86-87° on Jun 30, 2025?",Chicago,2025-06-30,between,86,87,,23.00,78.00,2025-06-29 21:01:13,90,74,NO
"Will the high temp in Chicago be 88-89° on Jun 30, 2025?",Chicago,2025-06-30,between,88,89,,38.00,67.00,2025-06-29 21:01:13,90,74,NO
"Will the high temp in Chicago be 90-91° on Jun 30, 2025?",Chicago,2025-06-30,between,90,91,,27.00,74.00,2025-06-29 21:01:13,90,74,YES
"Will the **high temp in Denver** be <78° on Jun 30, 2025?",Denver,2025-06-30,less,,78,,21.00,84.00,2025-06-29 21:01:10,81,57,NO
"Will the **high temp in Denver** be >85° on Jun 30, 2025?",Denver,2025-06-30,greater,,85,,5.00,100.00,2025-06-29 21:01:10,81,57,NO
"Will the **high temp in Denver** be 78-79° on Jun 30, 2025?",Denver,2025-06-30,between,78,79,,43.00,59.00,2025-06-29 21:01:10,81,57,NO
"Will the **high temp in Denver** be 80-81° on Jun 30, 2025?",Denver,2025-06-30,between,80,81,,37.00,68.00,2025-06-29 21:01:10,81,57,YES
"Will the **high temp in Denver** be 82-83° on Jun 30, 2025?",Denver,2025-06-30,between,82,83,,7.00,97.00,2025-06-29 21:01:10,81,57,NO
"Will the **high temp in Denver** be 84-85° on Jun 30, 2025?",Denver,2025-06-30,between,84,85,,4.00,100.00,2025-06-29 21:01:10,81,57,NO
"Will the **high temp in LA** be <69° on Jun 30, 2025?",Los Angeles,2025-06-30,less,,69,,4.00,100.00,2025-06-29 21:01:10,72,62,NO
"Will the **high temp in LA** be >76° on Jun 30, 2025?",Los Angeles,2025-06-30,greater,,76,,4.00,99.00,2025-06-29 21:01:10,72,62,NO
"Will the **high temp in LA** be 69-70° on Jun 30, 2025?",Los Angeles,2025-06-30,between,69,70,,9.00,95.00,2025-06-29 21:01:10,72,62,NO
"Will the **high temp in LA** be 71-72° on Jun 30, 2025?",Los Angeles,2025-06-30,between,71,72,,56.00,52.00,2025-06-29 21:01:10,72,62,YES
"Will the **high temp in LA** be 73-74° on Jun 30, 2025?",Los Angeles,2025-06-30,between,73,74,,39.00,65.00,2025-06-29 21:01:10,72,62,NO
"Will the **high temp in LA** be 75-76° on Jun 30, 2025?",Los Angeles,2025-06-30,between,75,76,,7.00,95.00,2025-06-29 21:01:10,72,62,NO
"Will the **high temp in Miami** be <84° on Jun 30, 2025?",Miami,2025-06-30,less,,84,,3.00,100.00,2025-06-29 21:01:12,91,76,NO
"Will the **high temp in Miami** be >91° on Jun 30, 2025?",Miami,2025-06-30,greater,,91,,10.00,94.00,2025-06-29 21:01:12,91,76,NO
"Will the **high temp in Miami** be 84-85° on Jun 30, 2025?",Miami,2025-06-30,between,84,85,,3.00,100.00,2025-06-29 21:01:12,91,76,NO
"Will the **high temp in Miami** be 86-87° on Jun 30, 2025?",Miami,2025-06-30,between,86,87,,8.00,95.00,2025-06-29 21:01:12,91,76,NO
"Will the **high temp in Miami** be 88-89° on Jun 30, 2025?",Miami,2025-06-30,between,88,89,,41.00,65.00,2025-06-29 21:01:12,91,76,NO
"Will the **high temp in Miami** be 90-91° on Jun 30, 2025?",Miami,2025-06-30,between,90,91,,55.00,51.00,2025-06-29 21:01:12,91,76,YES
"Will the **high temp in NYC** be <86° on Jun 30, 2025?",New York,2025-06-30,less,,86,,56.00,49.00,2025-06-29 21:01:11,90,71,NO
"Will the **high temp in NYC** be >93° on Jun 30, 2025?",New York,2025-06-30,greater,,93,,4.00,100.00,2025-06-29 21:01:11,90,71,NO
"Will the **high temp in NYC** be 86-87° on Jun 30, 2025?",New York,2025-06-30,between,86,87,,35.00,67.00,2025-06-29 21:01:11,90,71,NO
"Will the **high temp in NYC** be 88-89° on Jun 30, 2025?",New York,2025-06-30,between,88,89,,13.00,90.00,2025-06-29 21:01:11,90,71,NO
"Will the **high temp in NYC** be 90-91° on Jun 30, 2025?",New York,2025-06-30,between,90,91,,8.00,95.00,2025-06-29 21:01:11,90,71,YES
"Will the **high temp in NYC** be 92-93° on Jun 30, 2025?",New York,2025-06-30,between,92,93,,5.00,100.00,2025-06-29 21:01:11,90,71,NO
"Will the **high temp in Philadelphia** be <86° on Jun 30, 2025?",Philadelphia,2025-06-30,less,,86,,7.00,98.00,2025-06-29 21:01:12,94,76,NO
"Will the **high temp in Philadelphia** be >93° on Jun 30, 2025?",Philadelphia,2025-06-30,greater,,93,,5.00,99.00,2025-06-29 21:01:12,94,76,NO
"Will the **high temp in Philadelphia** be 86-87° on Jun 30, 2025?",Philadelphia,2025-06-30,between,86,87,,18.00,83.00,2025-06-29 21:01:12,94,76,NO
"Will the **high temp in Philadelphia** be 88-89° on Jun 30, 2025?",Philadelphia,2025-06-30,between,88,89,,41.00,62.00,2025-06-29 21:01:12,94,76,NO
"Will the **high temp in Philadelphia** be 90-91° on Jun 30, 2025?",Philadelphia,2025-06-30,between,90,91,,27.00,75.00,2025-06-29 21:01:12,94,76,NO
"Will the **high temp in Philadelphia** be 92-93° on Jun 30, 2025?",Philadelphia,2025-06-30,between,92,93,,8.00,93.00,2025-06-29 21:01:12,94,76,NO
"Will the **high temp in Austin** be <90° on Jun 29, 2025?",Austin,2025-06-29,less,,90,,4.00,99.00,2025-06-28 21:01:09,96,71,NO
"Will the **high temp in Austin** be >97° on Jun 29, 2025?",Austin,2025-06-29,greater,,97,,5.00,98.00,2025-06-28 21:01:09,96,71,NO
"Will the **high temp in Austin** be 90-91° on Jun 29, 2025?",Austin,2025-06-29,between,90,91,,5.00,98.00,2025-06-28 21:01:09,96,71,NO
"Will the **high temp in Austin** be 92-93° on Jun 29, 2025?",Austin,2025-06-29,between,92,93,,19.00,84.00,2025-06-28 21:01:09,96,71,NO
"Will the **high temp in Austin** be 94-95° on Jun 29, 2025?",Austin,2025-06-29,between,94,95,,58.00,44.00,2025-06-28 21:01:09,96,71,NO
"Will the **high temp in Austin** be 96-97° on Jun 29, 2025?",Austin,2025-06-29,between,96,97,,23.00,81.00,2025-06-28 21:01:09,96,71,YES
"Will the high temp in Chicago be <93° on Jun 29, 2025?",Chicago,2025-06-29,less,,93,,12.00,94.00,2025-06-28 21:01:10,94,73,NO
"Will the high temp in Chicago be >100° on Jun 29, 2025?",Chicago,2025-06-29,greater,,100,,5.00,99.00,2025-06-28 21:01:10,94,73,NO
"Will the high temp in Chicago be 93-94° on Jun 29, 2025?",Chicago,2025-06-29,between,93,94,,27.00,76.00,2025-06-28 21:01:10,94,73,YES
"Will the high temp in Chicago be 95-96° on Jun 29, 2025?",Chicago,2025-06-29,between,95,96,,36.00,68.00,2025-06-28 21:01:10,94,73,NO
"Will the high temp in Chicago be 97-98° on Jun 29, 2025?",Chicago,2025-06-29,between,97,98,,23.00,82.00,2025-06-28 21:01:10,94,73,NO
"Will the high temp in Chicago be 99-100° on Jun 29, 2025?",Chicago,2025-06-29,between,99,100,,12.00,93.00,2025-06-28 21:01:10,94,73,NO
"Will the **high temp in Denver** be <84° on Jun 29, 2025?",Denver,2025-06-29,less,,84,,10.00,93.00,2025-06-28 21:01:08,85,59,NO
"Will the **high temp in Denver** be >91° on Jun 29, 2025?",Denver,2025-06-29,greater,,91,,5.00,99.00,2025-06-28 21:01:08,85,59,NO
"Will the **high temp in Denver** be 84-85° on Jun 29, 2025?",Denver,2025-06-29,between,84,85,,32.00,71.00,2025-06-28 21:01:08,85,59,YES
"Will the **high temp in Denver** be 86-87° on Jun 29, 2025?",Denver,2025-06-29,between,86,87,,43.00,62.00,2025-06-28 21:01:08,85,59,NO
"Will the **high temp in Denver** be 88-89° on Jun 29, 2025?",Denver,2025-06-29,between,88,89,,22.00,83.00,2025-06-28 21:01:08,85,59,NO
"Will the **high temp in Denver** be 90-91° on Jun 29, 2025?",Denver,2025-06-29,between,90,91,,5.00,96.00,2025-06-28 21:01:08,85,59,NO
"Will the **high temp in LA** be <71° on Jun 29, 2025?",Los Angeles,2025-06-29,less,,71,,4.00,99.00,2025-06-28 21:01:08,71,61,NO
